timestamp,open,high,low,close,volume,vw,n
1262541600,83.526,83.579,83.499,83.507,34.0,83.507,34
1262545200,83.51,83.533,83.489,83.522,102.0,83.522,102
1262548800,83.525,83.563,83.491,83.527,110.0,83.527,110
1262552400,83.524,83.609,83.406,83.551,384.0,83.551,384
1262556000,83.54,83.743,83.532,83.591,1205.0,83.591,1205
1262559600,83.589,83.649,83.192,83.214,1756.0,83.214,1756
1262563200,83.217,83.409,83.169,83.279,2585.0,83.279,2585
1262566800,83.282,83.323,83.15,83.232,2373.0,83.232,2373
1262570400,83.234,83.314,83.158,83.24,1746.0,83.24,1746
1262574000,83.242,83.262,83.07,83.156,1174.0,83.156,1174
1262577600,83.154,83.242,83.128,83.184,912.0,83.184,912
1262581200,83.182,83.428,83.156,83.386,1142.0,83.386,1142
1262584800,83.384,83.592,83.282,83.592,2228.0,83.592,2228
1262588400,83.59,83.848,83.54,83.786,2905.0,83.786,2905
1262592000,83.788,83.99,83.762,83.924,3980.0,83.924,3980
1262595600,83.92,84.05,83.83,84.028,2953.0,84.028,2953
1262599200,84.026,84.158,83.958,84.062,2315.0,84.062,2315
1262602800,84.06,84.13,83.998,84.048,2010.0,84.048,2010
1262606400,84.05,84.198,83.994,84.114,1516.0,84.114,1516
1262610000,84.116,84.244,84.042,84.128,2706.0,84.128,2706
1262613600,84.13,84.256,84.054,84.103,2920.0,84.103,2920
1262617200,84.105,84.384,84.048,84.374,5036.0,84.374,5036
1262620800,84.372,84.548,84.294,84.532,2582.0,84.532,2582
1262624400,84.528,84.58,84.43,84.558,1345.0,84.558,1345
1262628000,84.56,84.568,84.472,84.514,1005.0,84.514,1005
1262631600,84.516,84.516,84.37,84.394,1032.0,84.394,1032
1262635200,84.396,84.504,84.382,84.494,1043.0,84.494,1043
1262638800,84.494,84.581,84.426,84.43,1282.0,84.43,1282
1262642400,84.432,84.503,84.273,84.316,979.0,84.316,979
1262646000,84.318,84.459,84.261,84.397,1304.0,84.397,1304
1262649600,84.394,84.652,84.359,84.436,3175.0,84.436,3175
1262653200,84.438,84.454,84.174,84.264,2682.0,84.264,2682
1262656800,84.267,84.294,84.075,84.168,1741.0,84.168,1741
1262660400,84.166,84.217,84.055,84.092,1163.0,84.092,1163
1262664000,84.09,84.109,83.706,83.75,3606.0,83.75,3606
1262667600,83.748,83.963,83.642,83.844,3097.0,83.844,3097
1262671200,83.846,84.017,83.821,83.943,2465.0,83.943,2465
1262674800,83.947,84.091,83.882,83.941,2782.0,83.941,2782
1262678400,83.943,84.043,83.793,84.036,4155.0,84.036,4155
1262682000,84.038,84.14,83.959,84.097,3371.0,84.097,3371
1262685600,84.095,84.144,84.011,84.028,2182.0,84.028,2182
1262689200,84.03,84.257,84.028,84.232,1817.0,84.232,1817
1262692800,84.23,84.306,84.143,84.182,2032.0,84.182,2032
1262696400,84.179,84.21,83.816,83.821,3439.0,83.821,3439
1262700000,83.818,83.884,83.418,83.418,4249.0,83.418,4249
1262703600,83.416,83.751,83.339,83.708,4214.0,83.708,4214
1262707200,83.706,83.839,83.495,83.639,2720.0,83.639,2720
1262710800,83.642,83.656,83.489,83.555,1679.0,83.555,1679
1262714400,83.553,83.557,83.397,83.422,1762.0,83.422,1762
1262718000,83.419,83.634,83.381,83.632,1507.0,83.632,1507
1262721600,83.63,83.643,83.567,83.593,1213.0,83.593,1213
1262725200,83.59,83.675,83.57,83.621,660.0,83.621,660
1262728800,83.625,83.675,83.513,83.647,855.0,83.647,855
1262732400,83.647,83.675,83.433,83.475,1451.0,83.475,1451
1262736000,83.477,83.626,83.436,83.582,2649.0,83.582,2649
1262739600,83.584,83.984,83.579,83.852,2694.0,83.852,2694
1262743200,83.854,83.949,83.796,83.85,1564.0,83.85,1564
1262746800,83.847,84.053,83.84,83.966,1471.0,83.966,1471
1262750400,83.969,84.149,83.969,84.125,1468.0,84.125,1468
1262754000,84.127,84.182,84.074,84.163,1475.0,84.163,1475
1262757600,84.166,84.215,83.895,84.005,2805.0,84.005,2805
1262761200,84.007,84.142,83.84,84.088,3411.0,84.088,3411
1262764800,84.091,84.191,83.996,84.172,2192.0,84.172,2192
1262768400,84.174,84.465,84.174,84.439,2293.0,84.439,2293
1262772000,84.442,84.52,84.319,84.456,1913.0,84.456,1913
1262775600,84.459,84.567,84.356,84.498,1506.0,84.498,1506
1262779200,84.501,84.558,84.457,84.486,1305.0,84.486,1305
1262782800,84.484,84.64,84.365,84.419,3041.0,84.419,3041
1262786400,84.422,84.706,84.364,84.672,2894.0,84.672,2894
1262790000,84.669,85.009,84.633,84.94,4044.0,84.94,4044
1262793600,84.942,85.194,84.922,85.019,3120.0,85.019,3120
1262797200,85.022,85.099,84.946,84.965,920.0,84.965,920
1262800800,84.968,85.028,84.898,84.969,915.0,84.969,915
1262804400,84.972,85.133,84.91,85.115,3234.0,85.115,3234
1262808000,85.112,85.117,84.987,84.996,1057.0,84.996,1057
1262811600,84.996,85.043,84.828,84.908,1199.0,84.908,1199
1262815200,84.906,84.928,84.786,84.898,765.0,84.898,765
1262818800,84.898,85.001,84.857,84.968,1220.0,84.968,1220
1262822400,84.97,85.54,84.858,85.422,4004.0,85.422,4004
1262826000,85.419,85.442,85.225,85.239,1713.0,85.239,1713
1262829600,85.242,85.252,85.062,85.186,1640.0,85.186,1640
1262833200,85.188,85.194,84.974,85.006,981.0,85.006,981
1262836800,85.01,85.218,85.002,85.118,1267.0,85.118,1267
1262840400,85.12,85.144,84.746,84.9,2041.0,84.9,2041
1262844000,84.898,85.408,84.642,85.327,3788.0,85.327,3788
1262847600,85.33,85.492,85.172,85.448,3863.0,85.448,3863
1262851200,85.451,85.49,85.109,85.224,2958.0,85.224,2958
1262854800,85.222,85.431,85.219,85.315,2327.0,85.315,2327
1262858400,85.312,85.352,85.25,85.285,2124.0,85.285,2124
1262862000,85.282,85.337,85.216,85.3,2284.0,85.3,2284
1262865600,85.297,85.52,85.282,85.486,2563.0,85.486,2563
1262869200,85.483,85.621,85.403,85.537,4727.0,85.537,4727
1262872800,85.535,85.614,85.442,85.474,3771.0,85.474,3771
1262876400,85.471,85.665,85.413,85.63,3077.0,85.63,3077
1262880000,85.633,85.648,85.411,85.542,2945.0,85.542,2945
1262883600,85.54,85.561,85.421,85.528,1884.0,85.528,1884
1262887200,85.525,85.619,85.361,85.361,1119.0,85.361,1119
1262890800,85.358,85.596,85.338,85.534,1395.0,85.534,1395
1262894400,85.531,85.607,85.482,85.537,1925.0,85.537,1925
1262898000,85.535,85.657,85.504,85.657,1264.0,85.657,1264
1262901600,85.663,86.026,85.615,85.794,2673.0,85.794,2673
1262905200,85.792,85.853,85.679,85.756,1560.0,85.756,1560
1262908800,85.758,85.893,85.673,85.712,3305.0,85.712,3305
1262912400,85.714,85.754,85.46,85.531,3132.0,85.531,3132
1262916000,85.533,85.643,85.264,85.348,2936.0,85.348,2936
1262919600,85.346,85.457,85.263,85.394,1556.0,85.394,1556
1262923200,85.392,85.394,85.23,85.279,1480.0,85.279,1480
1262926800,85.281,85.37,85.141,85.187,2276.0,85.187,2276
1262930400,85.19,85.473,85.145,85.452,2297.0,85.452,2297
1262934000,85.454,85.498,85.301,85.362,2088.0,85.362,2088
1262937600,85.36,85.416,85.283,85.324,2652.0,85.324,2652
1262941200,85.321,85.344,85.066,85.326,2724.0,85.326,2724
1262944800,85.324,85.436,85.274,85.363,2088.0,85.363,2088
1262948400,85.361,85.424,85.262,85.299,1939.0,85.299,1939
1262952000,85.297,85.436,85.185,85.324,2413.0,85.324,2413
1262955600,85.321,85.447,84.565,85.148,8690.0,85.148,8690
1262959200,85.146,85.392,85.123,85.37,6432.0,85.37,6432
1262962800,85.372,85.554,85.364,85.456,5380.0,85.456,5380
1262966400,85.454,85.548,85.394,85.436,3305.0,85.436,3305
1262970000,85.438,85.484,85.364,85.47,2439.0,85.47,2439
1262973600,85.472,85.594,85.416,85.466,2181.0,85.466,2181
1262977200,85.464,85.62,85.402,85.578,1463.0,85.578,1463
1262980800,85.574,85.654,85.52,85.544,1126.0,85.544,1126
1262984400,85.546,85.743,85.542,85.672,919.0,85.672,919
1262988000,85.678,85.681,85.678,85.681,3.0,85.681,3
1263146400,85.758,85.816,85.697,85.709,177.0,85.709,177
1263150000,85.707,85.844,85.654,85.726,456.0,85.726,456
