timestamp,open,high,low,close,volume,vw,n
1262541600,2.23385,2.23699,2.23106,2.23141,77.0,2.23141,77
1262545200,2.23126,2.23612,2.23069,2.23174,188.0,2.23174,188
1262548800,2.23165,2.23165,2.23006,2.23006,47.0,2.23006,47
1262552400,2.23006,2.23112,2.22498,2.22554,303.0,2.22554,303
1262556000,2.22544,2.22661,2.22248,2.22348,721.0,2.22348,721
1262559600,2.22336,2.23038,2.22285,2.23009,872.0,2.23009,872
1262563200,2.23025,2.23551,2.22796,2.23442,2608.0,2.23442,2608
1262566800,2.23437,2.23714,2.23231,2.23484,2065.0,2.23484,2065
1262570400,2.23477,2.23664,2.22996,2.23537,1384.0,2.23537,1384
1262574000,2.23528,2.2376,2.23162,2.23275,1271.0,2.23275,1271
1262577600,2.23268,2.23314,2.22985,2.2313,1151.0,2.2313,1151
1262581200,2.23124,2.23224,2.22836,2.22928,769.0,2.22928,769
1262584800,2.22924,2.23074,2.22706,2.22865,1438.0,2.22865,1438
1262588400,2.2286,2.23004,2.22414,2.2253,2541.0,2.2253,2541
1262592000,2.22525,2.22826,2.22296,2.22371,3364.0,2.22371,3364
1262595600,2.22377,2.23135,2.22377,2.22992,4284.0,2.22992,4284
1262599200,2.22986,2.23368,2.22118,2.22299,3870.0,2.22299,3870
1262602800,2.22305,2.22894,2.22298,2.22536,2863.0,2.22536,2863
1262606400,2.22541,2.22662,2.21615,2.2174,3175.0,2.2174,3175
1262610000,2.21733,2.21921,2.2156,2.21727,2633.0,2.21727,2633
1262613600,2.21717,2.21806,2.21181,2.21417,3106.0,2.21417,3106
1262617200,2.21408,2.21632,2.19614,2.19663,4966.0,2.19663,4966
1262620800,2.19667,2.19981,2.1921,2.19867,3365.0,2.19867,3365
1262624400,2.19873,2.20176,2.19848,2.20176,1031.0,2.20176,1031
1262628000,2.20183,2.20267,2.19141,2.19183,1249.0,2.19183,1249
1262631600,2.19192,2.19572,2.18961,2.1937,1217.0,2.1937,1217
1262635200,2.19376,2.19419,2.19064,2.19349,843.0,2.19349,843
1262638800,2.19349,2.19355,2.19026,2.19026,915.0,2.19026,915
1262642400,2.19038,2.19339,2.18927,2.1914,517.0,2.1914,517
1262646000,2.19135,2.19505,2.19129,2.19448,677.0,2.19448,677
1262649600,2.19439,2.19604,2.18777,2.18792,1708.0,2.18792,1708
1262653200,2.18797,2.19371,2.18752,2.19114,2075.0,2.19114,2075
1262656800,2.19109,2.19614,2.18963,2.19522,1466.0,2.19522,1466
1262660400,2.19528,2.19586,2.19342,2.19508,760.0,2.19508,760
1262664000,2.19514,2.19803,2.19262,2.19339,1326.0,2.19339,1326
1262667600,2.19334,2.19555,2.19127,2.1931,2145.0,2.1931,2145
1262671200,2.19316,2.19859,2.19316,2.19542,1935.0,2.19542,1935
1262674800,2.19536,2.19572,2.19111,2.1931,2597.0,2.1931,2597
1262678400,2.19315,2.1946,2.18315,2.18388,4593.0,2.18388,4593
1262682000,2.18379,2.18707,2.17785,2.17962,3672.0,2.17962,3672
1262685600,2.17957,2.18306,2.1735,2.17603,2781.0,2.17603,2781
1262689200,2.17598,2.17998,2.17518,2.17687,2675.0,2.17687,2675
1262692800,2.17693,2.17778,2.17176,2.17608,2756.0,2.17608,2756
1262696400,2.17617,2.18322,2.1715,2.18307,3071.0,2.18307,3071
1262700000,2.18302,2.18721,2.18109,2.18252,4016.0,2.18252,4016
1262703600,2.18246,2.18407,2.17514,2.17515,3735.0,2.17515,3735
1262707200,2.17519,2.18577,2.17414,2.1764,4500.0,2.1764,4500
1262710800,2.17645,2.17838,2.17583,2.17825,1446.0,2.17825,1446
1262714400,2.1782,2.17863,2.17481,2.17802,2182.0,2.17802,2182
1262718000,2.17798,2.18443,2.17782,2.17866,1719.0,2.17866,1719
1262721600,2.1787,2.18004,2.17692,2.17942,1078.0,2.17942,1078
1262725200,2.17942,2.17973,2.17616,2.17716,711.0,2.17716,711
1262728800,2.17745,2.18249,2.17705,2.17908,544.0,2.17908,544
1262732400,2.17908,2.1818,2.17727,2.17981,903.0,2.17981,903
1262736000,2.17969,2.18164,2.17644,2.1799,1690.0,2.1799,1690
1262739600,2.17998,2.18385,2.17691,2.1813,1963.0,2.1813,1963
1262743200,2.18136,2.18142,2.17739,2.17873,924.0,2.17873,924
1262746800,2.17867,2.17913,2.17499,2.17752,916.0,2.17752,916
1262750400,2.17746,2.17833,2.17564,2.17745,620.0,2.17745,620
1262754000,2.1775,2.17888,2.17488,2.17555,1019.0,2.17555,1019
1262757600,2.17566,2.1837,2.1743,2.18358,2782.0,2.18358,2782
1262761200,2.18362,2.18868,2.1824,2.18691,4111.0,2.18691,4111
1262764800,2.18687,2.19394,2.18687,2.18733,4059.0,2.18733,4059
1262768400,2.18737,2.18933,2.1828,2.18407,3325.0,2.18407,3325
1262772000,2.18413,2.18804,2.18174,2.18315,2050.0,2.18315,2050
1262775600,2.1831,2.18705,2.18189,2.184,2194.0,2.184,2194
1262779200,2.18394,2.18438,2.17427,2.17653,2901.0,2.17653,2901
1262782800,2.17661,2.18045,2.17591,2.17816,3084.0,2.17816,3084
1262786400,2.17822,2.18079,2.17447,2.17635,3510.0,2.17635,3510
1262790000,2.17644,2.18085,2.17385,2.18085,4294.0,2.18085,4294
1262793600,2.1808,2.18414,2.17535,2.17805,3946.0,2.17805,3946
1262797200,2.17799,2.17942,2.17243,2.17398,1297.0,2.17398,1297
1262800800,2.17405,2.17691,2.17312,2.17528,929.0,2.17528,929
1262804400,2.17529,2.17535,2.16661,2.1667,2866.0,2.1667,2866
1262808000,2.16666,2.17163,2.16654,2.17061,1251.0,2.17061,1251
1262811600,2.17067,2.17303,2.16944,2.17123,958.0,2.17123,958
1262815200,2.17117,2.17431,2.16912,2.17177,660.0,2.17177,660
1262818800,2.17178,2.17223,2.16896,2.17117,528.0,2.17117,528
1262822400,2.17108,2.17249,2.16092,2.16403,2969.0,2.16403,2969
1262826000,2.16399,2.16798,2.16356,2.16757,954.0,2.16757,954
1262829600,2.16751,2.17078,2.16451,2.16457,1278.0,2.16457,1278
1262833200,2.16451,2.16912,2.16358,2.16912,687.0,2.16912,687
1262836800,2.16917,2.16993,2.16669,2.16692,1090.0,2.16692,1090
1262840400,2.16683,2.16925,2.16505,2.16581,1881.0,2.16581,1881
1262844000,2.16593,2.17,2.16556,2.16719,2748.0,2.16719,2748
1262847600,2.16713,2.17031,2.16244,2.16364,3587.0,2.16364,3587
1262851200,2.16368,2.1676,2.16175,2.16418,4504.0,2.16418,4504
1262854800,2.16424,2.16901,2.16333,2.16739,2655.0,2.16739,2655
1262858400,2.16732,2.17392,2.16704,2.17205,3814.0,2.17205,3814
1262862000,2.1721,2.17491,2.17057,2.17215,2742.0,2.17215,2742
1262865600,2.17209,2.1741,2.17042,2.173,2211.0,2.173,2211
1262869200,2.17306,2.17593,2.1695,2.16999,3329.0,2.16999,3329
