timestamp,open,high,low,close,volume,vw,n
1262541600,92.943,93.0,92.925,92.934,35.0,92.934,35
1262545200,92.939,92.974,92.931,92.944,83.0,92.944,83
1262548800,92.942,92.99,92.93,92.952,97.0,92.952,97
1262552400,92.956,93.054,92.956,92.986,194.0,92.986,194
1262556000,92.984,93.09,92.888,92.93,933.0,92.93,933
1262559600,92.932,93.014,92.696,92.746,1282.0,92.746,1282
1262563200,92.748,92.964,92.748,92.898,1701.0,92.898,1701
1262566800,92.9,93.076,92.894,92.98,1263.0,92.98,1263
1262570400,92.982,92.984,92.845,92.874,879.0,92.874,879
1262574000,92.872,92.918,92.724,92.757,762.0,92.757,762
1262577600,92.76,92.793,92.726,92.745,463.0,92.745,463
1262581200,92.743,92.873,92.736,92.873,625.0,92.873,625
1262584800,92.869,93.061,92.753,93.052,1485.0,93.052,1485
1262588400,93.05,93.213,93.029,93.038,1438.0,93.038,1438
1262592000,93.04,93.061,92.824,92.856,1669.0,92.856,1669
1262595600,92.858,92.864,92.724,92.802,1550.0,92.802,1550
1262599200,92.8,92.942,92.784,92.942,757.0,92.942,757
1262602800,92.94,92.943,92.754,92.799,1075.0,92.799,1075
1262606400,92.797,92.926,92.779,92.858,914.0,92.858,914
1262610000,92.86,92.901,92.611,92.643,1503.0,92.643,1503
1262613600,92.641,92.729,92.477,92.614,1943.0,92.614,1943
1262617200,92.616,92.71,92.186,92.353,2907.0,92.353,2907
1262620800,92.351,92.579,92.314,92.558,1359.0,92.558,1359
1262624400,92.555,92.691,92.494,92.691,1011.0,92.691,1011
1262628000,92.689,92.689,92.565,92.607,571.0,92.607,571
1262631600,92.609,92.609,92.493,92.592,472.0,92.592,472
1262635200,92.595,92.627,92.519,92.585,555.0,92.585,555
1262638800,92.588,92.596,92.503,92.509,469.0,92.509,469
1262642400,92.506,92.555,92.386,92.421,549.0,92.421,549
1262646000,92.421,92.546,92.41,92.484,608.0,92.484,608
1262649600,92.48,92.522,92.338,92.368,1164.0,92.368,1164
1262653200,92.37,92.378,92.12,92.276,1509.0,92.276,1509
1262656800,92.278,92.31,92.194,92.246,884.0,92.246,884
1262660400,92.242,92.266,92.13,92.162,558.0,92.162,558
1262664000,92.16,92.186,91.638,91.706,2306.0,91.706,2306
1262667600,91.704,91.878,91.648,91.686,1459.0,91.686,1459
1262671200,91.688,91.792,91.686,91.696,886.0,91.696,886
1262674800,91.698,91.93,91.686,91.89,1267.0,91.89,1267
1262678400,91.894,92.12,91.856,91.924,1312.0,91.924,1312
1262682000,91.922,92.0,91.856,91.88,1439.0,91.88,1439
1262685600,91.878,91.964,91.852,91.942,798.0,91.942,798
1262689200,91.944,92.162,91.942,92.104,772.0,92.104,772
1262692800,92.102,92.14,91.82,91.94,948.0,91.94,948
1262696400,91.942,91.942,91.696,91.764,2108.0,91.764,2108
1262700000,91.76,91.844,91.369,91.369,2721.0,91.369,2721
1262703600,91.372,91.646,91.258,91.54,2774.0,91.54,2774
1262707200,91.538,91.606,91.466,91.49,1371.0,91.49,1371
1262710800,91.488,91.576,91.43,91.564,1029.0,91.564,1029
1262714400,91.562,91.658,91.516,91.592,1070.0,91.592,1070
1262718000,91.594,91.754,91.59,91.744,844.0,91.744,844
1262721600,91.742,91.744,91.64,91.68,488.0,91.68,488
1262725200,91.676,91.741,91.657,91.704,358.0,91.704,358
1262728800,91.706,91.79,91.706,91.741,369.0,91.741,369
1262732400,91.741,91.741,91.56,91.56,605.0,91.56,605
1262736000,91.564,91.692,91.526,91.626,1333.0,91.626,1333
1262739600,91.628,91.968,91.618,91.78,1591.0,91.78,1591
1262743200,91.784,91.884,91.754,91.798,726.0,91.798,726
1262746800,91.796,91.968,91.788,91.896,748.0,91.896,748
1262750400,91.898,92.072,91.896,92.064,801.0,92.064,801
1262754000,92.062,92.132,92.008,92.06,748.0,92.06,748
1262757600,92.058,92.182,91.956,92.112,1417.0,92.112,1417
1262761200,92.114,92.248,92.058,92.12,1711.0,92.12,1711
1262764800,92.122,92.192,92.028,92.076,1543.0,92.076,1543
1262768400,92.078,92.362,92.032,92.338,1950.0,92.338,1950
1262772000,92.34,92.504,92.334,92.34,1386.0,92.34,1386
1262775600,92.338,92.484,92.318,92.46,958.0,92.46,958
1262779200,92.462,92.474,92.324,92.326,787.0,92.326,787
1262782800,92.328,92.479,92.062,92.182,2231.0,92.182,2231
1262786400,92.184,92.474,92.132,92.463,1900.0,92.463,1900
1262790000,92.46,92.74,92.328,92.652,2949.0,92.652,2949
1262793600,92.654,92.674,92.46,92.538,1787.0,92.538,1787
1262797200,92.54,92.592,92.484,92.496,531.0,92.496,531
1262800800,92.498,92.618,92.498,92.556,560.0,92.556,560
1262804400,92.555,92.557,92.264,92.44,2072.0,92.44,2072
1262808000,92.438,92.488,92.388,92.388,531.0,92.388,531
1262811600,92.39,92.399,92.291,92.32,496.0,92.32,496
1262815200,92.323,92.379,92.305,92.354,348.0,92.354,348
1262818800,92.354,92.408,92.308,92.368,498.0,92.368,498
1262822400,92.364,92.424,92.2,92.382,1746.0,92.382,1746
1262826000,92.38,92.466,92.264,92.272,1036.0,92.272,1036
1262829600,92.274,92.342,92.238,92.296,858.0,92.296,858
1262833200,92.298,92.316,92.15,92.17,468.0,92.17,468
1262836800,92.174,92.334,92.156,92.288,647.0,92.288,647
1262840400,92.29,92.29,92.116,92.21,835.0,92.21,835
1262844000,92.206,92.876,92.112,92.738,2530.0,92.738,2530
1262847600,92.742,92.874,92.562,92.79,2524.0,92.79,2524
1262851200,92.794,92.796,92.632,92.7,1716.0,92.7,1716
1262854800,92.698,92.892,92.698,92.878,1596.0,92.878,1596
1262858400,92.88,92.974,92.838,92.926,1300.0,92.926,1300
1262862000,92.924,93.026,92.912,93.004,1488.0,93.004,1488
1262865600,93.002,93.272,92.994,93.24,1977.0,93.24,1977
